0,-34235.0,-29506.0,-1686.0,-14.846518229689,-3.8835254463549997,-8.103827839914999,-0.231919685184,-6.626664888586999,-64.0,90.9696969697,9438.10606061,,,,,,,,,,,
0,-17671.0,331.0,-1382.0,49.9614851467,16.854684837199997,2.4816517479499995,0.546816093277,4.10629931584,206.0,-113.5877040247,-1601.14928967,,,,,,,,,,,
0,3688.0,733.0,-105.0,24.768948900812,9.201968543231,4.758316966748,0.49070224841199994,2.9865161037080004,92.0,58.59450171819999,5722.563573887,,,,,,,,,,,
0,-19542.0,-17630.0,-276.0,-565.18403178621,-390.016375259151,-26.22053243309,-7.067053387055,-29.271279362589997,-1756.0,-21.4692957746,-1299.6789671333001,,,,,,,,,,,
1,38035.0,-849.0,2460.0,127.25241326390001,33.41722272863,21.11711088829,2.21376510562,19.29803539087,466.0,78.904293381,840.2200357700001,,,,,,,,,,,
0,274588.0,274751.0,2943.0,-21.2649309036,1.3690067739399998,-19.547561096265,-1.761261848615,-12.160525855065,-68.0,-62.6253665691,1663.1217008799995,,,,,,,,,,,
0,100119.0,275250.0,-11700.0,-246.68629240740003,-47.053214843949995,-13.011400390764999,-0.234262308266,-13.564669207965,-868.0,-128.1797772011,-1177.3881219200002,,,,,,,,,,,
1,1392.0,-698.0,-746.0,44.79842555296,21.09391363081,-1.236647791737,-0.4953086539039999,5.47319581505,166.0,-193.8547619044,-3738.4258503430005,,,,,,,,,,,
1,1975203.0,3973.0,5737.0,6289.148958692,2737.8636929090003,8.84051100666,1.9373218745620002,63.130745490710005,19657.0,-69.1107337271,-2752.24455303,,,,,,,,,,,
0,64685.0,103.0,-6119.0,-43.910320100999996,6.692734592700006,12.2543586017,-2.466765808905,5.019476451699999,-224.0,90.95448305700003,2502.12642794,,,,,,,,,,,
0,-319482.0,-34345.0,-22086.0,-176.243523837988,-42.229718021265,-6.487077160487,-1.2445700395650001,-3.997715380077,-695.0,-234.338068182,-7157.46448864,,,,,,,,,,,
0,-81224.0,-65608.0,-4938.0,-147.9362439194,-66.95541972498,-5.379845615515,0.0,-71.778770395665,-559.0,-187.1054974832,-8681.39547038,,,,,,,,,,,
1,22480.0,-502.0,797.0,115.75996735036999,56.355926659619,1.23784751201,-1.191738994856,5.40384915088,455.0,-87.152998066,-266.72301741,,,,,,,,,,,
0,4097336.0,-13.0,26551.0,7011.8688006106995,3761.3947017712,2.001490664095,0.23901878202899998,4.4335529192,25102.0,-43.6219530311,-5807.4682022,,,,,,,,,,,
1,-2423.0,-4543.0,-15.0,-0.48634318757000017,-1.130435823555,-1.313598363045,-0.26428960572500004,-2.355551776305,1.0,-11.444444444399998,-682.666666667,,,,,,,,,,,
1,47961.0,21848.0,903.0,59.63233972617,18.266535098919,-5.034854502465,-1.931955380975,-4.322652435065001,218.0,-112.0202887245,575.9551306999997,,,,,,,,,,,
0,-3161653.0,149.0,-507.0,-1248.3334665272,-978.71303057252,-12.862921871965,-2.279514719085,-100.43729330246501,-4779.0,-4.9061738424,-1417.107913009,,,,,,,,,,,
0,-208761.0,401.0,-5443.0,-0.731734308,10.4678879067,6.845729896385,0.24143311316000002,0.7209987236500002,-9.0,97.5698643941,-3925.04590434,,,,,,,,,,,
1,265039.0,61.0,543.0,631.157638938183,457.54804648946504,5.360482129195001,0.0,7.397623139705001,2600.0,-201.1736861722,-3415.974531001,,,,,,,,,,,
1,623649.0,-31055.0,2578.0,1408.488456229,279.6637008588,-3.0825583182,1.7577229117150002,-1.9801207861600005,4452.0,-106.59657080529999,-2996.2714349200005,,,,,,,,,,,
0,-3.5067995E7,-135941.0,-238645.0,-32692.881772863,-6426.62300356,6.609777445065,0.0,7.8740451431950005,-52938.0,36.52349634710001,2985.4137882100003,,,,,,,,,,,
1,4862272.0,-66935.0,21216.0,1623.873471047,762.7821096163,-5.379845615515,0.0,-71.778770395665,6753.0,-179.3390816249,-6512.37303361,,,,,,,,,,,
